1,1,564621,27158344,2,1,2,1
2,1,27174966,28319484,2,1,3,1
3,1,28339288,106739476,2,1,2,1
4,1,106740381,106770076,2,1,5,2
5,1,106770883,249198692,2,1,2,1
6,2,15703,243048760,2,1,2,1
7,3,69244,3555853,2,1,2,1
8,3,3555894,3558481,2,1,5,2
9,3,3558527,134317337,2,1,2,1
10,3,134322742,134937763,2,1,3,1
11,3,134938114,197856433,2,1,2,1
12,4,45410,190921709,2,1,2,1
13,5,36344,180692833,2,1,2,1
14,6,203249,170918031,2,1,2,1
15,7,43259,152431642,2,1,2,1
16,7,152431851,159119220,2,1,3,1
17,8,161222,146293414,2,1,2,1
18,9,46587,139593195,2,1,2,1
19,9,139607966,139897164,2,1,1,0
20,9,139924637,141071475,2,1,2,1
21,10,104427,135434551,2,1,2,1
22,11,206767,134944770,2,1,2,1
23,12,161382,133777645,2,1,2,1
24,13,19045720,115106996,2,1,2,1
25,14,20211644,37273004,2,1,2,1
26,14,37276436,38731891,2,1,4,1
27,14,38740528,38772451,2,1,3,1
28,14,38785153,96604003,2,1,2,1
29,14,96604947,96660047,2,1,1,0
30,14,96664898,107285437,2,1,2,1
31,15,20071673,102400037,2,1,2,1
32,16,91010,11149172,2,1,2,1
33,16,11167603,11207894,2,1,1,0
34,16,11208090,90163275,2,1,2,1
35,17,6689,81048659,2,1,2,1
36,18,100949,21564206,2,1,2,1
37,18,21572837,21716773,2,1,1,0
38,18,21724245,78015057,2,1,2,1
39,19,260912,3611972,2,1,2,1
40,19,3623534,4605239,2,1,3,1
41,19,4612988,59095126,2,1,2,1
42,20,61795,62912463,2,1,2,1
43,21,10913441,29327609,2,1,2,1
44,21,29328144,44848070,2,1,1,0
45,21,44851265,48084820,2,1,2,1
46,22,16055171,51219006,2,1,2,1
47,X,169805,155233846,2,1,1,0
48,Y,2649553,59033810,0,0,0,0
