1,1,61735,7841549,2,1,3,1
2,1,7846483,7852919,2,1,5,2
3,1,7858135,48911024,2,1,3,1
4,1,48911430,53169265,2,1,2,0
5,1,53172252,67962844,2,1,3,1
6,1,67966162,68851603,2,1,2,0
7,1,68851985,108673774,2,1,3,1
8,1,108673908,110225642,2,1,2,0
9,1,110225920,121482979,2,1,3,1
10,1,143982530,167790690,2,1,7,1
11,1,167791655,167825781,2,1,5,1
12,1,167830006,175578074,2,1,7,1
13,1,175578689,175582250,2,1,3,0
14,1,175585503,185537472,2,1,7,1
15,1,185539142,197748585,2,1,8,1
16,1,197751403,197804306,2,1,5,1
17,1,197810847,214625879,2,1,7,1
18,1,214626583,219438263,2,1,8,1
19,1,219442200,237279040,2,1,7,1
20,1,237279154,241707193,2,1,8,1
21,1,241707739,247719903,2,1,7,1
22,1,247723124,249224388,2,1,8,1
23,2,12784,3916425,2,1,4,2
24,2,3916750,5264362,2,1,5,2
25,2,5264673,10932082,2,1,4,2
26,2,10932207,10948090,2,1,6,3
27,2,10948141,89136052,2,1,4,2
28,2,89136128,89358636,2,1,14,0
29,2,89368759,92305784,2,1,5,3
30,2,95327887,114891877,2,1,4,2
31,2,114898402,114901860,2,1,2,1
32,2,114902284,120448438,2,1,4,2
33,2,120455312,120489760,2,1,5,1
34,2,120490529,120885786,2,1,4,2
35,2,120886697,121130253,2,1,4,1
36,2,121135655,121273968,2,1,3,1
37,2,121275072,121395292,2,1,4,1
38,2,121395376,148871244,2,1,4,2
39,2,148871752,148873332,2,1,9,4
40,2,148874073,223547409,2,1,4,2
41,2,223547424,223551147,2,1,2,1
42,2,223551216,237594447,2,1,4,2
43,2,237594511,237611019,2,1,2,1
44,2,237612848,243089456,2,1,4,2
45,3,60345,1827782,2,1,4,2
46,3,1827927,5730884,2,1,3,2
47,3,5731142,36671314,2,1,4,2
48,3,36671525,50664785,2,1,3,2
49,3,50667829,51322010,2,1,4,2
50,3,51325148,72163314,2,1,3,2
51,3,72164117,72534185,2,1,3,1
52,3,72536530,74507671,2,1,4,2
53,3,74507710,74519587,2,1,2,1
54,3,74520660,77744748,2,1,4,2
55,3,77745334,77751967,2,1,1,1
56,3,77752758,95211797,2,1,4,2
57,3,95216884,95222397,2,1,10,5
58,3,95225182,97766775,2,1,4,2
59,3,97767182,97786726,2,1,2,1
60,3,97786945,108238617,2,1,3,2
61,3,108238645,111327059,2,1,4,2
62,3,111329963,115436734,2,1,3,2
63,3,115440007,118995379,2,1,4,2
64,3,118995659,122619292,2,1,3,2
65,3,122621112,122659287,2,1,4,1
66,3,122662755,122903794,2,1,3,2
67,3,122906618,123948801,2,1,3,1
68,3,123949529,143574386,2,1,3,2
69,3,143574439,148313072,2,1,4,2
70,3,148313131,152239295,2,1,3,2
71,3,152239406,155534628,2,1,4,2
72,3,155544455,159793827,2,1,3,2
73,3,159793888,159799186,2,1,1,1
74,3,159799726,161454572,2,1,3,2
75,3,161455972,167519034,2,1,4,2
76,3,167519092,167908355,2,1,3,1
77,3,167909303,197896118,2,1,3,2
78,4,12281,3263138,2,1,4,2
79,4,3263776,3266245,2,1,12,6
80,4,3266916,8393218,2,1,4,2
81,4,8393401,8408048,2,1,2,1
82,4,8409237,9707080,2,1,4,2
83,4,9708798,10210294,2,1,4,1
84,4,10210390,10228783,2,1,1,0
85,4,10228802,10390715,2,1,3,1
86,4,10392354,10665758,2,1,4,2
87,4,10666153,10666886,2,1,1,0
88,4,10670046,24798380,2,1,4,2
89,4,24798886,26442208,2,1,3,2
90,4,26442208,35104304,2,1,4,2
91,4,35104814,41652293,2,1,3,2
92,4,41652442,73770690,2,1,4,2
93,4,73771599,79901540,2,1,3,2
94,4,79905147,82227963,2,1,4,2
95,4,82229211,90239538,2,1,3,2
96,4,90240969,101492905,2,1,4,2
97,4,101494460,101505448,2,1,6,3
98,4,101508622,139110648,2,1,4,2
99,4,139114529,142016414,2,1,3,2
100,4,142016427,145629319,2,1,4,2
101,4,145632776,160498966,2,1,3,2
102,4,160499167,183778572,2,1,4,2
103,4,183780220,186981988,2,1,3,2
104,4,186982938,191027923,2,1,4,2
105,5,15532,36361425,2,1,3,1
106,5,36362004,36689181,2,1,2,0
107,5,36689363,94738306,2,1,3,1
108,5,94738448,94739690,2,1,1,1
109,5,94739778,121505220,2,1,3,1
110,5,121505392,123253730,2,1,3,0
111,5,123257782,123397992,2,1,3,1
112,5,123398098,123740639,2,1,3,0
113,5,123740778,128265662,2,1,3,1
114,5,128267853,128296143,2,1,5,2
115,5,128302636,128307625,2,1,1,0
116,5,128311341,130569402,2,1,3,1
117,5,130572861,131574122,2,1,2,0
118,5,131576793,167845791,2,1,3,1
119,5,167846022,167849331,2,1,8,4
120,5,167851168,180790320,2,1,3,1
121,6,149661,32429594,2,1,4,2
122,6,32429643,32429894,2,1,12,5
123,6,32430167,41195420,2,1,4,2
124,6,41195440,44115567,2,1,3,1
125,6,44118911,57206485,2,1,4,2
126,6,57211807,58774716,2,1,5,2
127,6,61886440,63862863,2,1,4,2
128,6,63864982,63867695,2,1,1,1
129,6,63870516,71650222,2,1,4,2
130,6,71651385,71683014,2,1,2,1
131,6,71683151,91704554,2,1,4,2
132,6,91709519,93792380,2,1,5,2
133,6,93794386,104057380,2,1,4,2
134,6,104057539,104071467,2,1,3,1
135,6,104072132,108991806,2,1,4,2
136,6,108992521,109797589,2,1,3,2
137,6,109800562,148053476,2,1,4,2
138,6,148053913,148475269,2,1,5,2
139,6,148475391,152393840,2,1,4,2
140,6,152394113,152449190,2,1,2,1
141,6,152452928,171051005,2,1,4,2
142,7,43259,2175855,2,1,5,2
143,7,2175871,2277301,2,1,5,1
144,7,2287560,7280062,2,1,4,2
145,7,7286445,8729005,2,1,3,2
146,7,8729206,29105405,2,1,4,2
147,7,29105465,29535325,2,1,3,2
148,7,29535998,38060617,2,1,4,2
149,7,38060785,38131647,2,1,5,2
150,7,38134231,56336639,2,1,4,2
151,7,56339152,58019983,2,1,5,3
152,7,61063974,86629651,2,1,4,2
153,7,86629756,86633929,2,1,2,1
154,7,86636477,104143221,2,1,4,2
155,7,104144612,104151185,2,1,7,4
156,7,104151967,107494658,2,1,4,2
157,7,107495091,107495331,2,1,2,1
158,7,107495434,148087337,2,1,4,2
159,7,148087594,148362502,2,1,3,1
160,7,148362546,149067846,2,1,4,1
161,7,149068950,149385688,2,1,4,2
162,7,149386427,149539051,2,1,3,1
163,7,149539138,149579349,2,1,4,2
164,7,149579579,150893167,2,1,4,1
165,7,150893629,159127004,2,1,4,2
166,8,31254,5495403,2,1,5,2
167,8,5495468,11859740,2,1,4,2
168,8,11861809,15042070,2,1,5,2
169,8,15042378,29068675,2,1,4,2
170,8,29069187,29444054,2,1,3,2
171,8,29444258,75805467,2,1,4,2
172,8,75807939,80220584,2,1,5,2
173,8,80221506,83268930,2,1,4,2
174,8,83269283,83271680,2,1,10,5
175,8,83271905,96752955,2,1,4,2
176,8,96753016,96782330,2,1,3,1
177,8,96784901,101222887,2,1,4,2
178,8,101225983,101228483,2,1,1,0
179,8,101228530,104477955,2,1,3,2
180,8,104479217,146298155,2,1,4,2
181,9,37747,7410738,2,1,3,2
182,9,7412040,13608101,2,1,4,2
183,9,13608357,17033840,2,1,3,2
184,9,17042544,17885165,2,1,4,2
185,9,17888838,21405551,2,1,3,2
186,9,21406215,32121628,2,1,4,2
187,9,32127551,73099969,2,1,3,2
188,9,73100101,73106353,2,1,1,0
189,9,73106606,75182839,2,1,4,2
190,9,75188446,75210243,2,1,2,1
191,9,75211603,90392042,2,1,3,2
192,9,90395745,90410381,2,1,6,3
193,9,90411001,93663201,2,1,3,2
194,9,93669909,93698584,2,1,2,0
195,9,93699103,93833659,2,1,3,1
196,9,93834194,94297697,2,1,3,0
197,9,94298524,94454495,2,1,3,1
198,9,94454676,95769315,2,1,4,1
199,9,95770161,95953292,2,1,3,1
200,9,95953341,107822957,2,1,3,2
201,9,107823264,109425330,2,1,3,1
202,9,109425609,117908733,2,1,3,2
203,9,117908955,122538992,2,1,4,2
204,9,122539079,135572860,2,1,3,2
205,9,135573396,141091394,2,1,4,2
206,10,72759,3163087,2,1,4,2
207,10,3163283,15552287,2,1,3,2
208,10,15552323,15587397,2,1,6,3
209,10,15587940,21575842,2,1,4,2
210,10,21579802,21727935,2,1,4,1
211,10,21731488,22045652,2,1,3,2
212,10,22048802,23341193,2,1,4,1
213,10,23345510,24064431,2,1,3,1
214,10,24069055,32679832,2,1,3,2
215,10,32680709,44727829,2,1,4,2
216,10,44729958,47546130,2,1,3,2
217,10,47546323,47657676,2,1,1,0
218,10,47659140,54888868,2,1,3,2
219,10,54889433,61376156,2,1,4,2
220,10,61376728,65847213,2,1,3,2
221,10,65848106,73001529,2,1,4,2
222,10,73001953,73011159,2,1,2,1
223,10,73011737,77213547,2,1,3,1
224,10,77215176,79729924,2,1,3,2
225,10,79734197,80101239,2,1,3,1
226,10,80101502,80880900,2,1,4,1
227,10,80882329,80938424,2,1,3,2
228,10,80938834,80959517,2,1,4,1
229,10,80960616,83152024,2,1,3,2
230,10,83152053,87791582,2,1,4,2
231,10,87797124,112763539,2,1,3,2
232,10,112763942,135506704,2,1,4,2
233,11,198572,2300161,2,1,5,2
234,11,2300181,7533228,2,1,4,2
235,11,7539678,7696338,2,1,3,1
236,11,7697083,17550262,2,1,4,2
237,11,17555550,17565107,2,1,2,1
238,11,17567111,18939170,2,1,4,2
239,11,18940093,18961922,2,1,10,5
240,11,18961935,19628176,2,1,4,2
241,11,19629658,20180604,2,1,3,2
242,11,20185736,37119148,2,1,4,2
243,11,37122019,37133900,2,1,7,3
244,11,37134048,44701395,2,1,4,2
245,11,44701444,44706856,2,1,7,3
246,11,44707108,51564427,2,1,4,2
247,11,54701645,56185315,2,1,5,2
248,11,56189364,108379874,2,1,4,2
249,11,108379981,108448453,2,1,3,1
250,11,108458410,118242237,2,1,4,2
251,11,118255278,118513719,2,1,5,1
252,11,118514022,118756774,2,1,5,2
253,11,118758089,121736464,2,1,3,0
254,11,121741749,121894281,2,1,4,2
255,11,121897397,121906153,2,1,4,1
256,11,121909412,131538964,2,1,4,2
257,11,131539280,131549019,2,1,2,1
258,11,131549535,134944770,2,1,4,2
259,12,150442,61372344,2,1,3,1
260,12,61372746,61403454,2,1,6,2
261,12,61403454,96349057,2,1,3,1
262,12,96349832,96367900,2,1,1,0
263,12,96368255,102089318,2,1,3,1
264,12,102089502,102095601,2,1,1,0
265,12,102097012,104245928,2,1,3,1
266,12,104245939,104286891,2,1,2,1
267,12,104286956,126950302,2,1,3,1
268,12,126951413,126951500,2,1,10,4
269,12,126956980,133778189,2,1,3,1
270,13,19026949,23766862,2,1,4,2
271,13,23767814,23774481,2,1,1,1
272,13,23775454,61384486,2,1,4,2
273,13,61385702,69543849,2,1,5,2
274,13,69544561,69544761,2,1,10,4
275,13,69544789,115108397,2,1,4,2
276,14,19002124,49777187,2,1,4,2
277,14,49781187,52344280,2,1,3,2
278,14,52345317,59621080,2,1,4,2
279,14,59622748,59927376,2,1,3,0
280,14,59934722,61000492,2,1,4,2
281,14,61001495,61066815,2,1,4,1
282,14,61067277,61852850,2,1,4,2
283,14,61853796,62480248,2,1,3,1
284,14,62482468,63897279,2,1,4,2
285,14,63898086,69580347,2,1,3,2
286,14,69584878,106199376,2,1,4,2
287,14,106218585,106767739,2,1,9,0
288,14,106767801,107285437,2,1,5,3
289,15,20016328,24674751,2,1,3,1
290,15,24674887,24712319,2,1,0,0
291,15,24713023,76891241,2,1,3,1
292,15,76891511,76895775,2,1,0,0
293,15,76902179,79867733,2,1,3,1
294,15,79867842,80686251,2,1,2,0
295,15,80686847,81985844,2,1,3,1
296,15,81986163,82080012,2,1,6,2
297,15,82080364,102469040,2,1,3,1
298,16,60777,5271209,2,1,6,2
299,16,5273194,8571389,2,1,7,2
300,16,8571959,25282961,2,1,6,2
301,16,25284520,25535849,2,1,8,2
302,16,25538847,35283226,2,1,7,2
303,16,46463782,54135683,2,1,2,0
304,16,54137259,54225801,2,1,1,0
305,16,54226355,70855202,2,1,2,0
306,16,70855479,71202797,2,1,5,1
307,16,71205194,90287535,2,1,2,0
308,17,526,6552362,2,1,4,2
309,17,6554185,6567190,2,1,2,1
310,17,6568228,18319862,2,1,4,2
311,17,18355392,18464586,2,1,0,0
312,17,18465221,41458943,2,1,4,2
313,17,41461722,41657474,2,1,4,1
314,17,41658263,45855956,2,1,4,2
315,17,45858836,45863591,2,1,9,5
316,17,45864314,78072180,2,1,4,2
317,17,78074446,78144031,2,1,3,2
318,17,78151860,81049726,2,1,4,2
319,18,48133,8792614,2,1,4,2
320,18,8793236,9755075,2,1,3,1
321,18,9755258,14026535,2,1,4,2
322,18,14026962,15402408,2,1,5,2
323,18,18529353,23571200,2,1,4,2
324,18,23571216,23574472,2,1,8,4
325,18,23574854,53864400,2,1,4,2
326,18,53865497,54009299,2,1,3,1
327,18,54011876,78015057,2,1,4,2
328,19,90910,6620910,2,1,4,2
329,19,6621739,6645441,2,1,6,3
330,19,6645695,19887108,2,1,4,2
331,19,19887207,19889148,2,1,2,1
332,19,19889478,38942248,2,1,4,2
333,19,38945851,38955743,2,1,7,3
334,19,38956803,59097854,2,1,4,2
335,20,61305,5495069,2,1,4,2
336,20,5499391,5816656,2,1,3,2
337,20,5816858,19881892,2,1,4,2
338,20,19882141,20778794,2,1,3,1
339,20,20783658,22580901,2,1,4,1
340,20,22581268,62956153,2,1,4,2
341,21,10736871,20891682,2,1,4,2
342,21,20891961,20897391,2,1,2,1
343,21,20898278,24590790,2,1,4,2
344,21,24591161,25680307,2,1,5,2
345,21,25681450,44447211,2,1,4,2
346,21,44447243,44453022,2,1,6,3
347,21,44453372,48096957,2,1,4,2
