1,1,61735,4737205,2,1,2,1
2,1,4737383,4739318,2,1,1,1
3,1,4739425,34741605,2,1,2,1
4,1,34741952,34742312,2,1,1,0
5,1,34743076,72768916,2,1,2,1
6,1,72768936,72811133,2,1,0,0
7,1,72811148,88132380,2,1,2,1
8,1,88132733,90252187,2,1,2,0
9,1,90252391,90625731,2,1,2,1
10,1,90625770,90656272,2,1,3,1
11,1,90656648,174796405,2,1,2,1
12,1,174796556,174801840,2,1,0,0
13,1,174801854,196024623,2,1,2,1
14,1,196024812,197968474,2,1,3,1
15,1,197968718,249224388,2,1,2,1
16,2,12784,170207896,2,1,2,1
17,2,170208035,170229562,2,1,1,0
18,2,170230134,243089456,2,1,2,1
19,3,60345,100825388,2,1,2,1
20,3,100825626,100834441,2,1,0,0
21,3,100836731,153729987,2,1,2,1
22,3,153730017,153733014,2,1,0,0
23,3,153733729,197896118,2,1,2,1
24,4,12281,8724543,2,1,2,1
25,4,9370690,9486087,2,1,0,0
26,4,9496294,36812433,2,1,2,1
27,4,36812644,36814133,2,1,5,3
28,4,36814225,68007641,2,1,2,1
29,4,68007865,68016579,2,1,5,2
30,4,68020871,87254046,2,1,2,1
31,4,87254874,87259006,2,1,0,0
32,4,87259038,115173628,2,1,2,1
33,4,115173656,115182175,2,1,0,0
34,4,115184229,130413694,2,1,2,1
35,4,130414074,130415117,2,1,0,0
36,4,130415292,191027923,2,1,2,1
37,5,15532,180790320,2,1,2,1
38,6,149661,32692933,2,1,2,1
39,6,32700684,32804798,2,1,1,1
40,6,32809848,78962889,2,1,2,1
41,6,78969065,79035185,2,1,0,0
42,6,79039234,171051005,2,1,2,1
43,7,43259,8447955,2,1,2,1
44,7,8448459,8452944,2,1,0,0
45,7,8453313,50542927,2,1,2,1
46,7,50545093,50546261,2,1,0,0
47,7,50546261,77969293,2,1,2,1
48,7,77971659,77975162,2,1,0,0
49,7,77976323,159127004,2,1,2,1
50,8,31254,12585825,2,1,2,1
51,8,12586261,12692587,2,1,3,1
52,8,12693005,52892727,2,1,2,1
53,8,52894184,52913200,2,1,3,2
54,8,52913652,146298155,2,1,2,1
55,9,37747,3134738,2,1,2,1
56,9,3135046,3137952,2,1,0,0
57,9,3138642,141091394,2,1,2,1
58,10,72759,23804215,2,1,2,1
59,10,23804769,23864250,2,1,1,0
60,10,23864357,27633772,2,1,2,1
61,10,27634505,27702509,2,1,0,0
62,10,27706601,135506704,2,1,2,1
63,11,198572,134944770,2,1,2,1
64,12,150442,11503975,2,1,2,1
65,12,11511577,11526289,2,1,0,0
66,12,11536113,83162082,2,1,2,1
67,12,83166800,83169263,2,1,0,0
68,12,83169297,113365276,2,1,2,1
69,12,113365453,113369592,2,1,1,0
70,12,113372539,133778189,2,1,2,1
71,13,19026949,38067143,2,1,2,1
72,13,38067575,38084757,2,1,0,0
73,13,38088330,72683504,2,1,2,1
74,13,72684209,72838862,2,1,3,1
75,13,72839003,115108397,2,1,2,1
76,14,19002124,34722018,2,1,2,1
77,14,34722039,34722289,2,1,0,0
78,14,34722609,106224524,2,1,2,1
79,14,106246302,106802039,2,1,5,0
80,14,106802053,107285437,2,1,2,0
81,15,20016328,46235831,2,1,2,1
82,15,46236144,46242265,2,1,0,0
83,15,46242280,82107103,2,1,2,1
84,15,82111468,82117891,2,1,0,0
85,15,82119960,102469040,2,1,2,1
86,16,60777,5616211,2,1,3,1
87,16,5616334,5622467,2,1,8,3
88,16,5623072,7153296,2,1,3,1
89,16,7154181,7156753,2,1,9,3
90,16,7158606,35283226,2,1,3,1
91,16,46463782,53642847,2,1,1,0
92,16,53642860,55510835,2,1,3,1
93,16,55511537,55611892,2,1,2,0
94,16,55612918,59113342,2,1,1,0
95,16,59115759,59611643,2,1,3,1
96,16,59617171,61078504,2,1,1,0
97,16,61082371,61991154,2,1,4,1
98,16,61991582,62001249,2,1,2,0
99,16,62001291,64487615,2,1,1,0
100,16,64487715,64975556,2,1,3,0
101,16,64977853,65320841,2,1,1,0
102,16,65322664,65477415,2,1,4,1
103,16,65479351,83856512,2,1,1,0
104,16,83857789,83862636,2,1,4,1
105,16,83863934,90287535,2,1,1,0
106,17,526,34435512,2,1,1,0
107,17,34436267,34485091,2,1,4,0
108,17,34528125,43841912,2,1,1,0
109,17,43842473,81049726,2,1,2,1
110,18,48133,4978905,2,1,2,1
111,18,4979612,4980177,2,1,0,0
112,18,4985482,40051678,2,1,2,1
113,18,40056569,40057767,2,1,0,0
114,18,40058395,78015057,2,1,2,1
115,19,90910,4985526,2,1,1,0
116,19,4988593,59097854,2,1,2,1
117,20,61305,62956153,2,1,2,1
118,21,10736871,48096957,2,1,3,1
119,22,16052528,51234455,2,1,1,0
120,23,119805,88440167,2,1,2,1
121,23,88441135,88444084,2,1,5,2
122,23,88444180,155182354,2,1,2,1
123,24,2649553,59033810,0,0,0,0
