1,1,61735,7758798,2,1,4,1
2,1,7759064,19740174,2,1,3,1
3,1,19740823,26711604,2,1,2,1
4,1,26715232,29505613,2,1,3,1
5,1,29507647,30336759,2,1,4,1
6,1,30337047,30349276,2,1,0,0
7,1,30351615,34294874,2,1,3,1
8,1,34301429,34308305,2,1,1,0
9,1,34308585,44013355,2,1,3,1
10,1,44014573,44087496,2,1,6,2
11,1,44089632,48245831,2,1,3,1
12,1,48247077,48315605,2,1,5,2
13,1,48316889,50740168,2,1,3,1
14,1,50754296,50832800,2,1,6,2
15,1,50833197,53196399,2,1,3,1
16,1,53198242,53210888,2,1,0,0
17,1,53211003,57377579,2,1,3,1
18,1,57377647,57381135,2,1,7,2
19,1,57384830,62774469,2,1,3,1
20,1,62775941,62779643,2,1,13,7
21,1,62782503,64126450,2,1,3,1
22,1,64127004,64127834,2,1,0,0
23,1,64127936,68021906,2,1,3,1
24,1,68025475,68027992,2,1,0,0
25,1,68028444,86874082,2,1,3,1
26,1,86876231,86878996,2,1,9,3
27,1,86879366,87688310,2,1,3,1
28,1,87688394,87711620,2,1,6,2
29,1,87711640,99423624,2,1,3,1
30,1,99424888,99441452,2,1,7,3
31,1,99442564,112714361,2,1,3,1
32,1,112714435,112717693,2,1,0,0
33,1,112720634,115624761,2,1,3,1
34,1,115625839,115626250,2,1,0,0
35,1,115626285,121482979,2,1,3,1
36,1,143982530,157382780,2,1,5,2
37,1,157383301,157389398,2,1,12,5
38,1,157389474,161684621,2,1,5,2
39,1,161684890,161687261,2,1,0,0
40,1,161687922,165461384,2,1,5,3
41,1,165461566,165902501,2,1,4,2
42,1,165902695,166607482,2,1,5,3
43,1,166612073,175052390,2,1,5,2
44,1,175055222,175062192,2,1,1,1
45,1,175062476,175586843,2,1,5,3
46,1,175586875,175589195,2,1,0,0
47,1,175590376,188364984,2,1,5,2
48,1,188365079,188381902,2,1,16,8
49,1,188381951,192795140,2,1,5,3
50,1,192795609,192889171,2,1,3,1
51,1,192889405,201165243,2,1,5,2
52,1,201166083,201463838,2,1,7,3
53,1,201464025,219020612,2,1,5,3
54,1,219023654,219024142,2,1,24,12
55,1,219025867,232622409,2,1,5,2
56,1,232623056,232625403,2,1,0,0
57,1,232626157,236184355,2,1,5,2
58,1,236184642,236185054,2,1,1,0
59,1,236185068,246002964,2,1,5,2
60,1,246003538,246011033,2,1,1,0
61,1,246011399,249224388,2,1,5,2
62,2,12784,2865908,2,1,3,1
63,2,2866475,2874052,2,1,10,4
64,2,2874131,7188435,2,1,3,1
65,2,7190626,7196957,2,1,9,3
66,2,7197199,8608271,2,1,3,1
67,2,8609283,8613081,2,1,0,0
68,2,8614281,13035974,2,1,3,1
69,2,13039571,13051481,2,1,8,3
70,2,13052151,23577934,2,1,3,1
71,2,23577958,23580809,2,1,0,0
72,2,23581171,28812702,2,1,3,1
73,2,28814548,28831102,2,1,8,3
74,2,28833138,55841922,2,1,3,1
75,2,55842633,56037915,2,1,2,1
76,2,56038066,64665335,2,1,3,1
77,2,64667808,64672218,2,1,0,0
78,2,64674616,69237583,2,1,3,1
79,2,69241259,69258551,2,1,1,0
80,2,69260357,71752226,2,1,3,1
81,2,71754430,72324345,2,1,4,1
82,2,72324681,72329603,2,1,0,0
83,2,72329685,79672431,2,1,3,1
84,2,79672455,79687877,2,1,0,0
85,2,79689046,92305784,2,1,3,1
86,2,95327887,100968560,2,1,2,1
87,2,100968756,100975409,2,1,0,0
88,2,100975632,103113983,2,1,2,1
89,2,103114940,103126539,2,1,0,0
90,2,103127522,118355187,2,1,2,1
91,2,118355754,118404852,2,1,1,0
92,2,118416015,119452315,2,1,2,1
93,2,119456010,121948307,2,1,3,1
94,2,121948775,127910666,2,1,2,1
95,2,127911332,127913168,2,1,0,0
96,2,127913835,128574043,2,1,2,1
97,2,128576493,128578840,2,1,0,0
98,2,128578886,151896033,2,1,2,1
99,2,151896128,151897331,2,1,0,0
100,2,151897344,159542404,2,1,2,1
101,2,159542689,159616661,2,1,4,2
102,2,159616934,169527216,2,1,2,1
103,2,169528238,169537590,2,1,0,0
104,2,169537877,170482591,2,1,2,1
105,2,170485551,170489920,2,1,0,0
106,2,170491657,173832803,2,1,2,1
107,2,173834024,173834637,2,1,11,6
108,2,173834665,189852472,2,1,2,1
109,2,189855166,189871366,2,1,0,0
110,2,189871475,199167088,2,1,2,1
111,2,199168113,199175130,2,1,0,0
112,2,199175151,206422140,2,1,2,1
113,2,206422996,206543852,2,1,3,1
114,2,206544094,224004133,2,1,2,1
115,2,224004463,224020848,2,1,0,0
116,2,224021048,243089456,2,1,2,1
117,3,60345,3947216,2,1,4,2
118,3,3948262,4014202,2,1,1,0
119,3,4014377,7889606,2,1,4,2
120,3,7889657,7891227,2,1,1,0
121,3,7891245,12925711,2,1,4,2
122,3,12926041,14606059,2,1,5,2
123,3,14607607,21756654,2,1,4,2
124,3,21757334,21772714,2,1,0,0
125,3,21777159,34243929,2,1,4,2
126,3,34249893,34250111,2,1,0,0
127,3,34252623,41589671,2,1,4,2
128,3,41589964,41613347,2,1,9,4
129,3,41615767,45114745,2,1,4,2
130,3,45117006,45220280,2,1,3,1
131,3,45221574,56126236,2,1,4,2
132,3,56130514,56152250,2,1,2,1
133,3,56152301,56298205,2,1,4,2
134,3,56301478,57051616,2,1,3,2
135,3,57051720,57053886,2,1,13,7
136,3,57053921,63268489,2,1,4,2
137,3,63271746,63272058,2,1,17,7
138,3,63273068,79679306,2,1,4,2
139,3,79680068,79701412,2,1,1,0
140,3,79703460,95157465,2,1,4,2
141,3,95157543,95176677,2,1,0,0
142,3,95176888,101753815,2,1,4,2
143,3,101753995,101756688,2,1,0,0
144,3,101757448,124351316,2,1,4,2
145,3,124351424,124648820,2,1,3,1
146,3,124653710,155408835,2,1,4,2
147,3,155412277,155414974,2,1,0,0
148,3,155415186,169322944,2,1,4,2
149,3,169322958,169326566,2,1,0,0
150,3,169327132,192065903,2,1,4,2
151,3,192065960,192066029,2,1,0,0
152,3,192069809,197896118,2,1,4,2
153,4,12281,20024308,2,1,3,1
154,4,20025385,20054332,2,1,0,0
155,4,20054356,26172715,2,1,3,1
156,4,26172899,26191903,2,1,0,0
157,4,26192444,37509330,2,1,3,1
158,4,37509591,37538743,2,1,1,0
159,4,37538792,37858788,2,1,3,1
160,4,37860967,37865961,2,1,0,0
161,4,37866665,40739328,2,1,3,1
162,4,40739409,40803979,2,1,1,0
163,4,40804634,58604476,2,1,3,1
164,4,58604639,58609994,2,1,0,0
165,4,58614325,60042050,2,1,3,1
166,4,60042214,60042556,2,1,0,0
167,4,60045230,70138047,2,1,3,1
168,4,70143374,70232124,2,1,0,0
169,4,70236151,72370348,2,1,3,1
